GO:0036211	3.3e-06
GO:0006464	3.4e-06
GO:0032502	5.2e-05
GO:0006793	5.4e-05
GO:0002182	8.9e-05
GO:0010468	9.4e-05
GO:0060255	0.00026
GO:2000112	0.00036
GO:0051674	0.00037
GO:0043412	0.00089
GO:2000765	0.00097
GO:0043113	0.00100
GO:0051258	0.00120
GO:0040011	0.00144
GO:1901362	0.00169
GO:0022610	0.00171
GO:0032501	0.00175
GO:0051225	0.00182
GO:1990748	0.00200
GO:0006869	0.00204
GO:0007155	0.00230
GO:0098534	0.00252
GO:0030029	0.00267
GO:0006351	0.00279
GO:0006928	0.00308
GO:0006606	0.00364
GO:0030155	0.00366
GO:0010629	0.00369
GO:0019438	0.00370
GO:0043473	0.00373
GO:0090130	0.00375
GO:0065007	0.00436
GO:0010628	0.00469
GO:0050789	0.00507
GO:0007275	0.00528
GO:0007052	0.00532
GO:0030166	0.00543
GO:0007418	0.00546
GO:0098660	0.00564
GO:0016318	0.00581
GO:0008347	0.00614
GO:0035114	0.00671
GO:0044281	0.00683
GO:0008069	0.00696
GO:0097237	0.00707
GO:0006399	0.00737
GO:1901135	0.00748
GO:0033619	0.00810
GO:0016043	0.00811
GO:0006082	0.00824
GO:0098754	0.00831
GO:0042675	0.00839
GO:0050794	0.00853
GO:2000113	0.00872
GO:0034654	0.00884
GO:0046532	0.00917
GO:0019827	0.00972
GO:0045456	0.00993
GO:0048870	0.00998
GO:0071774	0.01011
GO:0044344	0.01062
GO:0015986	0.01065
GO:0055002	0.01068
GO:0032774	0.01074
GO:0008354	0.01077
GO:0090307	0.01082
GO:0018202	0.01094
GO:0048729	0.01094
GO:0010605	0.01111
GO:0042067	0.01111
GO:0046928	0.01116
GO:0051171	0.01150
GO:0007474	0.01179
GO:0009987	0.01185
GO:0009636	0.01213
GO:0017183	0.01223
GO:0035295	0.01230
GO:0036503	0.01259
GO:0030433	0.01267
GO:0060541	0.01276
GO:0008156	0.01283
GO:0050961	0.01328
GO:0017062	0.01360
GO:0007144	0.01367
GO:0010556	0.01437
GO:0019233	0.01449
GO:0008543	0.01477
GO:0038083	0.01485
GO:0080090	0.01542
GO:0006623	0.01564
GO:0051170	0.01574
GO:0098727	0.01605
GO:0007477	0.01743
GO:0006397	0.01769
GO:0016477	0.01773
GO:0048072	0.01807
GO:0010927	0.01809
GO:0010558	0.01823
GO:0006029	0.01830
GO:0006672	0.01862
GO:0045785	0.01879
GO:0019637	0.01923
GO:0006576	0.01976
GO:0018130	0.01978
GO:0072521	0.02006
GO:0051255	0.02008
GO:0007444	0.02026
GO:0042478	0.02039
GO:0050896	0.02042
GO:0035160	0.02057
GO:0006728	0.02057
GO:0007056	0.02112
GO:0000963	0.02115
GO:0018993	0.02124
GO:0046530	0.02158
GO:1902600	0.02180
GO:0007099	0.02215
GO:0043631	0.02307
GO:0031326	0.02308
GO:0045314	0.02352
GO:0045934	0.02369
GO:0048563	0.02383
GO:0016202	0.02416
GO:0006448	0.02417
GO:0044773	0.02443
GO:0045187	0.02599
GO:0019889	0.02622
GO:0046534	0.02639
GO:0051588	0.02651
GO:0035239	0.02662
GO:0061318	0.02667
GO:0051276	0.02676
GO:0034614	0.02691
GO:0044331	0.02714
GO:0007389	0.02725
GO:0035107	0.02764
GO:0010638	0.02805
GO:0006023	0.02811
GO:0098655	0.02837
GO:0032970	0.02845
GO:0050951	0.02892
GO:0030148	0.02980
GO:0007530	0.02997
GO:0032387	0.02998
GO:0097435	0.03010
GO:0042761	0.03017
GO:0051418	0.03030
GO:1901607	0.03047
GO:0031327	0.03061
GO:0042461	0.03099
GO:0009890	0.03106
GO:0008652	0.03107
GO:0051252	0.03193
GO:0098662	0.03230
GO:0007538	0.03296
GO:0007266	0.03303
GO:0060070	0.03306
GO:0046034	0.03323
GO:0048519	0.03324
GO:0060259	0.03412
GO:0048736	0.03441
GO:0006418	0.03452
GO:0006260	0.03526
GO:0006259	0.03624
GO:0050691	0.03640
GO:0022407	0.03666
GO:0000288	0.03679
GO:1902358	0.03706
GO:0030036	0.03718
GO:0009889	0.03721
GO:0030707	0.03721
GO:0007475	0.03742
GO:0051253	0.03785
GO:0015988	0.03802
GO:0051172	0.03814
GO:0035330	0.03899
GO:0048869	0.03900
GO:0048259	0.03917
GO:0050913	0.03934
GO:0016053	0.03965
GO:0006537	0.03973
GO:0051298	0.03997
GO:0031333	0.04008
GO:0014866	0.04021
GO:0035556	0.04029
GO:0051179	0.04192
GO:0035224	0.04196
GO:0048024	0.04271
GO:0048731	0.04278
GO:0055114	0.04284
GO:0031281	0.04398
GO:0030709	0.04409
GO:0072348	0.04414
GO:0030239	0.04421
