GO:0009615	0.00021
GO:0055001	0.00087
GO:0046890	0.00091
GO:0051607	0.00178
GO:0097435	0.00201
GO:0030239	0.00240
GO:0019216	0.00253
GO:0006900	0.00268
GO:0030029	0.00270
GO:0071840	0.00300
GO:0042692	0.00322
GO:0044550	0.00347
GO:0007279	0.00392
GO:1901657	0.00508
GO:0046889	0.00548
GO:0043545	0.00588
GO:0042278	0.00700
GO:0045834	0.00726
GO:0070925	0.00735
GO:0051189	0.00753
GO:0006694	0.00754
GO:0051641	0.00816
GO:0046716	0.00857
GO:0090208	0.00953
GO:0010866	0.00956
GO:0046039	0.00962
GO:0072663	0.00982
GO:0072662	0.01068
GO:0052646	0.01085
GO:0031503	0.01132
GO:0006950	0.01254
GO:0043574	0.01330
GO:0042181	0.01367
GO:0006625	0.01636
GO:0051258	0.01694
GO:0040018	0.01696
GO:0045216	0.01716
GO:0022411	0.01717
GO:0006996	0.01734
GO:0043523	0.01781
GO:0072511	0.01797
GO:0046189	0.01812
GO:0042180	0.01830
GO:0050905	0.01874
GO:0070588	0.01902
GO:0044743	0.01911
GO:0048194	0.01962
GO:0090114	0.02032
GO:0045463	0.02159
GO:0034497	0.02218
GO:1903008	0.02348
GO:0008202	0.02627
GO:0061061	0.02637
GO:0010821	0.02664
GO:0033554	0.02800
GO:0010565	0.02948
GO:0006112	0.03064
GO:0051402	0.03078
GO:0007309	0.03243
GO:0007010	0.03279
GO:0034605	0.03303
GO:0032988	0.03321
GO:0032989	0.03327
GO:0010822	0.03333
GO:0042438	0.03386
GO:0009116	0.03420
GO:0055081	0.03454
GO:0019748	0.03457
